Retail Client;Date;Article Code;Article Description;Size of Packing Unit ;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;23.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2540;2970
Jumbo Supermarkten BV;25.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1280;990
Jumbo Supermarkten BV;26.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1200;935
Jumbo Supermarkten BV;27.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1560;1815
Jumbo Supermarkten BV;28.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1600;1980
Jumbo Supermarkten BV;29.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1600;2695
Jumbo Supermarkten BV;30.06.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1400;2970
Jumbo Supermarkten BV;02.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1800;1870
Jumbo Supermarkten BV;03.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;770
Jumbo Supermarkten BV;04.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1800;1760
Jumbo Supermarkten BV;05.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;2145
Jumbo Supermarkten BV;06.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;2420
Jumbo Supermarkten BV;07.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1400;2970
Jumbo Supermarkten BV;09.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1800;1100
Jumbo Supermarkten BV;10.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;715
Jumbo Supermarkten BV;11.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1578;1320
Jumbo Supermarkten BV;12.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1809;1595
Jumbo Supermarkten BV;13.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1861;2035
Jumbo Supermarkten BV;14.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1473;2420
Jumbo Supermarkten BV;16.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1552;1430
Jumbo Supermarkten BV;17.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1016;770
Jumbo Supermarkten BV;18.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1578;935
Jumbo Supermarkten BV;19.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1809;1760
Jumbo Supermarkten BV;20.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1861;2310
Jumbo Supermarkten BV;21.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1473;2365
Jumbo Supermarkten BV;23.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1552;990
Jumbo Supermarkten BV;24.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1152;1320
Jumbo Supermarkten BV;25.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1578;1485
Jumbo Supermarkten BV;26.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1809;2255
Jumbo Supermarkten BV;27.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1861;2420
Jumbo Supermarkten BV;28.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;2695
Jumbo Supermarkten BV;30.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1552;1265
Jumbo Supermarkten BV;31.07.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1152;880
Jumbo Supermarkten BV;01.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1578;605
Jumbo Supermarkten BV;02.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1809;1540
Jumbo Supermarkten BV;03.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;2200
Jumbo Supermarkten BV;04.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;2475
Jumbo Supermarkten BV;06.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1300;1430
Jumbo Supermarkten BV;07.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;920;1320
Jumbo Supermarkten BV;08.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;800;1155
Jumbo Supermarkten BV;09.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;2090
Jumbo Supermarkten BV;10.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;2200
Jumbo Supermarkten BV;11.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2300;2530
Jumbo Supermarkten BV;13.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1430;990
Jumbo Supermarkten BV;14.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1320;1045
Jumbo Supermarkten BV;15.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1155;495
Jumbo Supermarkten BV;16.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;1540
Jumbo Supermarkten BV;17.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;2365
Jumbo Supermarkten BV;18.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2300;1925
Jumbo Supermarkten BV;20.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1433;1375
Jumbo Supermarkten BV;21.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1320;715
Jumbo Supermarkten BV;22.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1155;1265
Jumbo Supermarkten BV;23.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;1815
Jumbo Supermarkten BV;24.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;1980
Jumbo Supermarkten BV;25.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2300;2420
Jumbo Supermarkten BV;27.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1450;1100
Jumbo Supermarkten BV;28.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1320;1045
Jumbo Supermarkten BV;29.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1160;770
Jumbo Supermarkten BV;30.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;1815
Jumbo Supermarkten BV;31.08.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;1650
Jumbo Supermarkten BV;01.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2300;2200
Jumbo Supermarkten BV;03.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1450;1045
Jumbo Supermarkten BV;04.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1320;825
Jumbo Supermarkten BV;05.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1160;715
Jumbo Supermarkten BV;06.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;1485
Jumbo Supermarkten BV;07.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;1760
Jumbo Supermarkten BV;08.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2300;1925
Jumbo Supermarkten BV;10.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1450;1100
Jumbo Supermarkten BV;11.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1320;825
Jumbo Supermarkten BV;12.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1160;990
Jumbo Supermarkten BV;13.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2100;1485
Jumbo Supermarkten BV;14.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2200;1980
Jumbo Supermarkten BV;15.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1815
Jumbo Supermarkten BV;17.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1200;1430
Jumbo Supermarkten BV;18.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;605
Jumbo Supermarkten BV;19.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;1320
Jumbo Supermarkten BV;20.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;1595
Jumbo Supermarkten BV;21.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1760
Jumbo Supermarkten BV;22.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1925
Jumbo Supermarkten BV;24.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1200;990
Jumbo Supermarkten BV;25.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;935
Jumbo Supermarkten BV;26.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;715
Jumbo Supermarkten BV;27.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;1705
Jumbo Supermarkten BV;28.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1705
Jumbo Supermarkten BV;29.09.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1815
Jumbo Supermarkten BV;01.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1200;1100
Jumbo Supermarkten BV;02.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;770
Jumbo Supermarkten BV;03.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;990
Jumbo Supermarkten BV;04.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1500;1430
Jumbo Supermarkten BV;05.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1870
Jumbo Supermarkten BV;06.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;2000;1760
Jumbo Supermarkten BV;08.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;600;550
Jumbo Supermarkten BV;09.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;500;275
Jumbo Supermarkten BV;10.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;500;605
Jumbo Supermarkten BV;11.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;700;825
Jumbo Supermarkten BV;12.10.2018;808866;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;1000;770
Jumbo Supermarkten BV;17.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;0;160
Jumbo Supermarkten BV;19.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;190;250
Jumbo Supermarkten BV;20.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;270;200
Jumbo Supermarkten BV;21.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;230;250
Jumbo Supermarkten BV;22.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;325;230
Jumbo Supermarkten BV;23.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;240
Jumbo Supermarkten BV;24.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;270
Jumbo Supermarkten BV;26.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;155;210
Jumbo Supermarkten BV;27.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;215;190
Jumbo Supermarkten BV;28.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;265;250
Jumbo Supermarkten BV;29.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;249;270
Jumbo Supermarkten BV;30.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;171;290
Jumbo Supermarkten BV;31.03.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;100;200
Jumbo Supermarkten BV;02.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;80;200
Jumbo Supermarkten BV;03.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;135;190
Jumbo Supermarkten BV;04.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;135;180
Jumbo Supermarkten BV;05.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;180;270
Jumbo Supermarkten BV;06.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;195;290
Jumbo Supermarkten BV;07.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;0;300
Jumbo Supermarkten BV;09.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;190;210
Jumbo Supermarkten BV;10.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;270;220
Jumbo Supermarkten BV;11.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;230;200
Jumbo Supermarkten BV;12.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;325;230
Jumbo Supermarkten BV;13.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;280
Jumbo Supermarkten BV;14.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;300;240
Jumbo Supermarkten BV;16.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;200
Jumbo Supermarkten BV;17.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;170
Jumbo Supermarkten BV;18.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;270
Jumbo Supermarkten BV;19.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;325;190
Jumbo Supermarkten BV;20.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;260
Jumbo Supermarkten BV;21.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;300;220
Jumbo Supermarkten BV;23.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;220
Jumbo Supermarkten BV;24.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;140
Jumbo Supermarkten BV;25.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;190
Jumbo Supermarkten BV;26.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;325;210
Jumbo Supermarkten BV;27.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;160
Jumbo Supermarkten BV;28.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;300;230
Jumbo Supermarkten BV;30.04.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;150
Jumbo Supermarkten BV;01.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;145
Jumbo Supermarkten BV;02.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;145
Jumbo Supermarkten BV;03.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;325;210
Jumbo Supermarkten BV;04.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;250
Jumbo Supermarkten BV;05.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;300;300
Jumbo Supermarkten BV;07.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;310;120
Jumbo Supermarkten BV;08.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;320;230
Jumbo Supermarkten BV;09.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;210
Jumbo Supermarkten BV;10.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;250;170
Jumbo Supermarkten BV;11.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;260;220
Jumbo Supermarkten BV;12.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;280;230
Jumbo Supermarkten BV;14.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;250
Jumbo Supermarkten BV;15.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;240
Jumbo Supermarkten BV;16.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;230;150
Jumbo Supermarkten BV;17.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;190
Jumbo Supermarkten BV;18.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;449;270
Jumbo Supermarkten BV;19.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;280;230
Jumbo Supermarkten BV;21.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;228;220
Jumbo Supermarkten BV;22.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;200
Jumbo Supermarkten BV;23.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;200
Jumbo Supermarkten BV;24.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;230
Jumbo Supermarkten BV;25.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;350
Jumbo Supermarkten BV;26.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;280;190
Jumbo Supermarkten BV;28.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;220
Jumbo Supermarkten BV;29.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;200
Jumbo Supermarkten BV;30.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;190
Jumbo Supermarkten BV;31.05.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;230
Jumbo Supermarkten BV;01.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;200
Jumbo Supermarkten BV;02.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;280;270
Jumbo Supermarkten BV;04.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;210
Jumbo Supermarkten BV;05.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;140
Jumbo Supermarkten BV;06.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;180
Jumbo Supermarkten BV;07.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;160
Jumbo Supermarkten BV;08.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;351;230
Jumbo Supermarkten BV;09.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;252;240
Jumbo Supermarkten BV;11.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;210
Jumbo Supermarkten BV;12.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;160
Jumbo Supermarkten BV;13.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;190
Jumbo Supermarkten BV;14.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;150
Jumbo Supermarkten BV;15.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;240
Jumbo Supermarkten BV;16.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;252;250
Jumbo Supermarkten BV;18.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;210
Jumbo Supermarkten BV;19.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;110
Jumbo Supermarkten BV;20.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;140
Jumbo Supermarkten BV;21.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;190
Jumbo Supermarkten BV;22.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;190
Jumbo Supermarkten BV;23.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;252;260
Jumbo Supermarkten BV;25.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;200
Jumbo Supermarkten BV;26.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;130
Jumbo Supermarkten BV;27.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;210
Jumbo Supermarkten BV;28.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;150
Jumbo Supermarkten BV;29.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;240
Jumbo Supermarkten BV;30.06.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;252;240
Jumbo Supermarkten BV;02.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;290
Jumbo Supermarkten BV;03.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;140
Jumbo Supermarkten BV;04.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;200;160
Jumbo Supermarkten BV;05.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;323;230
Jumbo Supermarkten BV;06.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;390;230
Jumbo Supermarkten BV;07.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;252;240
Jumbo Supermarkten BV;09.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;210;210
Jumbo Supermarkten BV;10.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;220;120
Jumbo Supermarkten BV;11.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;175;190
Jumbo Supermarkten BV;12.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;292;130
Jumbo Supermarkten BV;13.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;345;210
Jumbo Supermarkten BV;14.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;265;220
Jumbo Supermarkten BV;16.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;181;210
Jumbo Supermarkten BV;17.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;149;170
Jumbo Supermarkten BV;18.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;175;140
Jumbo Supermarkten BV;19.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;292;190
Jumbo Supermarkten BV;20.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;345;160
Jumbo Supermarkten BV;21.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;265;250
Jumbo Supermarkten BV;23.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;181;180
Jumbo Supermarkten BV;24.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;168;150
Jumbo Supermarkten BV;25.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;175;170
Jumbo Supermarkten BV;26.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;292;230
Jumbo Supermarkten BV;27.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;345;190
Jumbo Supermarkten BV;28.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;265;260
Jumbo Supermarkten BV;30.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;181;120
Jumbo Supermarkten BV;31.07.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;168;155
Jumbo Supermarkten BV;01.08.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;175;185
Jumbo Supermarkten BV;02.08.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;292;190
Jumbo Supermarkten BV;03.08.2018;811043;VVPAP GE 181+ 12ST FP1ST KKZ416 BPR JU 8;12;345;210
