Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;05.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1000;405
Jumbo Supermarkten BV;07.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;650;825
Jumbo Supermarkten BV;08.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;400;275
Jumbo Supermarkten BV;09.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;695
Jumbo Supermarkten BV;10.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;650;685
Jumbo Supermarkten BV;11.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;800;855
Jumbo Supermarkten BV;12.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1000;15
Jumbo Supermarkten BV;14.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;347;365
Jumbo Supermarkten BV;15.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1934;1455
Jumbo Supermarkten BV;16.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;721;140
Jumbo Supermarkten BV;17.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;948;480
Jumbo Supermarkten BV;18.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1063;550
Jumbo Supermarkten BV;19.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1209;610
Jumbo Supermarkten BV;21.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;800;180
Jumbo Supermarkten BV;22.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;400;275
Jumbo Supermarkten BV;23.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;285
Jumbo Supermarkten BV;24.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;650;770
Jumbo Supermarkten BV;25.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;800;935
Jumbo Supermarkten BV;26.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1000;965
Jumbo Supermarkten BV;28.02.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;700;390
Jumbo Supermarkten BV;01.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;440
Jumbo Supermarkten BV;02.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;605
Jumbo Supermarkten BV;03.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;650;605
Jumbo Supermarkten BV;04.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;800;880
Jumbo Supermarkten BV;05.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1000;895
Jumbo Supermarkten BV;07.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;700;665
Jumbo Supermarkten BV;08.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;605
Jumbo Supermarkten BV;09.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;550;825
Jumbo Supermarkten BV;10.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;650;770
Jumbo Supermarkten BV;11.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;800;825
Jumbo Supermarkten BV;12.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1000;935
Jumbo Supermarkten BV;14.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;770;350
Jumbo Supermarkten BV;15.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;700;615
Jumbo Supermarkten BV;16.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;880;505
Jumbo Supermarkten BV;17.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;900;194
Jumbo Supermarkten BV;18.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;990;829
Jumbo Supermarkten BV;19.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;1050;1160
Jumbo Supermarkten BV;21.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;770;825
Jumbo Supermarkten BV;22.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;700;390
Jumbo Supermarkten BV;23.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;880;735
Jumbo Supermarkten BV;24.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;900;715
Jumbo Supermarkten BV;25.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;990;358
Jumbo Supermarkten BV;26.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;473;417
Jumbo Supermarkten BV;28.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;232;41
Jumbo Supermarkten BV;29.03.2022;884935;R PAPMX ROORGE 16x450 FPKFKKZ618BPRJU7ES;16;254;
Jumbo Supermarkten BV;03.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;170
Jumbo Supermarkten BV;04.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;175
Jumbo Supermarkten BV;05.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;310
Jumbo Supermarkten BV;06.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;420
Jumbo Supermarkten BV;07.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;330
Jumbo Supermarkten BV;08.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;480
Jumbo Supermarkten BV;10.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;130
Jumbo Supermarkten BV;11.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;330
Jumbo Supermarkten BV;12.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;250
Jumbo Supermarkten BV;13.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;320
Jumbo Supermarkten BV;14.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;360
Jumbo Supermarkten BV;15.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;430
Jumbo Supermarkten BV;17.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;180;220
Jumbo Supermarkten BV;18.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;230
Jumbo Supermarkten BV;19.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;250;290
Jumbo Supermarkten BV;20.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;420;270
Jumbo Supermarkten BV;21.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;400
Jumbo Supermarkten BV;22.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;480;290
Jumbo Supermarkten BV;24.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;220;300
Jumbo Supermarkten BV;25.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;130
Jumbo Supermarkten BV;26.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;250;190
Jumbo Supermarkten BV;27.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;420;290
Jumbo Supermarkten BV;28.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;390
Jumbo Supermarkten BV;29.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;480;390
Jumbo Supermarkten BV;31.01.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;210
Jumbo Supermarkten BV;01.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;220
Jumbo Supermarkten BV;02.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;200;230
Jumbo Supermarkten BV;03.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;270;320
Jumbo Supermarkten BV;04.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;400
Jumbo Supermarkten BV;05.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;330
Jumbo Supermarkten BV;07.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;190
Jumbo Supermarkten BV;08.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;180
Jumbo Supermarkten BV;09.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;200;320
Jumbo Supermarkten BV;10.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;270;230
Jumbo Supermarkten BV;11.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;360
Jumbo Supermarkten BV;12.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;340
Jumbo Supermarkten BV;14.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;240
Jumbo Supermarkten BV;15.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;190
Jumbo Supermarkten BV;16.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;200;240
Jumbo Supermarkten BV;17.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;270;310
Jumbo Supermarkten BV;18.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;340
Jumbo Supermarkten BV;19.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;330
Jumbo Supermarkten BV;21.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;250
Jumbo Supermarkten BV;22.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;200
Jumbo Supermarkten BV;23.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;200;200
Jumbo Supermarkten BV;24.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;270;320
Jumbo Supermarkten BV;25.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;330
Jumbo Supermarkten BV;26.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;250
Jumbo Supermarkten BV;28.02.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;240
Jumbo Supermarkten BV;01.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;170
Jumbo Supermarkten BV;02.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;200;210
Jumbo Supermarkten BV;03.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;270;230
Jumbo Supermarkten BV;04.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;420
Jumbo Supermarkten BV;05.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;350
Jumbo Supermarkten BV;07.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;240;190
Jumbo Supermarkten BV;08.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;170;230
Jumbo Supermarkten BV;09.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;210;190
Jumbo Supermarkten BV;10.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;320;350
Jumbo Supermarkten BV;11.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;330
Jumbo Supermarkten BV;12.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;250;290
Jumbo Supermarkten BV;14.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;250;240
Jumbo Supermarkten BV;15.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;230;170
Jumbo Supermarkten BV;16.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;210;170
Jumbo Supermarkten BV;17.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;260
Jumbo Supermarkten BV;18.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;350
Jumbo Supermarkten BV;19.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;290
Jumbo Supermarkten BV;21.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;250;210
Jumbo Supermarkten BV;22.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;230;170
Jumbo Supermarkten BV;23.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;210;230
Jumbo Supermarkten BV;24.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;300
Jumbo Supermarkten BV;25.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;350
Jumbo Supermarkten BV;26.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;400
Jumbo Supermarkten BV;28.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;459;300
Jumbo Supermarkten BV;29.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1881;1800
Jumbo Supermarkten BV;30.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;795;1590
Jumbo Supermarkten BV;31.03.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;972;920
Jumbo Supermarkten BV;01.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;976;1070
Jumbo Supermarkten BV;02.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1154;1040
Jumbo Supermarkten BV;04.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;824;1170
Jumbo Supermarkten BV;05.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;894;780
Jumbo Supermarkten BV;06.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;870;780
Jumbo Supermarkten BV;07.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1127;890
Jumbo Supermarkten BV;08.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1255;780
Jumbo Supermarkten BV;09.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1259;1390
Jumbo Supermarkten BV;11.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;824;890
Jumbo Supermarkten BV;12.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;894;910
Jumbo Supermarkten BV;13.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;870;1150
Jumbo Supermarkten BV;14.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1127;1265
Jumbo Supermarkten BV;15.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1255;900
Jumbo Supermarkten BV;16.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1259;910
Jumbo Supermarkten BV;18.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;824;190
Jumbo Supermarkten BV;19.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;243;340
Jumbo Supermarkten BV;20.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;221;310
Jumbo Supermarkten BV;21.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;245;180
Jumbo Supermarkten BV;22.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;322;460
Jumbo Supermarkten BV;23.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;337;400
Jumbo Supermarkten BV;25.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;300
Jumbo Supermarkten BV;26.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;243;145
Jumbo Supermarkten BV;27.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;221;170
Jumbo Supermarkten BV;28.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;245;300
Jumbo Supermarkten BV;29.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;322;280
Jumbo Supermarkten BV;30.04.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;337;315
Jumbo Supermarkten BV;02.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;290
Jumbo Supermarkten BV;03.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;243;190
Jumbo Supermarkten BV;04.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;221;290
Jumbo Supermarkten BV;05.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;245;290
Jumbo Supermarkten BV;06.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;322;360
Jumbo Supermarkten BV;07.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;337;480
Jumbo Supermarkten BV;09.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;290
Jumbo Supermarkten BV;10.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;243;430
Jumbo Supermarkten BV;11.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;221;370
Jumbo Supermarkten BV;12.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;245;180
Jumbo Supermarkten BV;13.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;322;300
Jumbo Supermarkten BV;14.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;337;
Jumbo Supermarkten BV;16.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;
Jumbo Supermarkten BV;17.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;
Jumbo Supermarkten BV;18.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;370;
Jumbo Supermarkten BV;19.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;
Jumbo Supermarkten BV;20.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;360;
Jumbo Supermarkten BV;21.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;480;
Jumbo Supermarkten BV;23.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;
Jumbo Supermarkten BV;24.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;
Jumbo Supermarkten BV;25.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;370;
Jumbo Supermarkten BV;26.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;
Jumbo Supermarkten BV;27.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;360;
Jumbo Supermarkten BV;28.05.2022;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;480;
Jumbo Supermarkten BV;03.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;220;135
Jumbo Supermarkten BV;04.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;250;240
Jumbo Supermarkten BV;05.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;250;225
Jumbo Supermarkten BV;06.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;300;260
Jumbo Supermarkten BV;07.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;360;320
Jumbo Supermarkten BV;08.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;360;390
Jumbo Supermarkten BV;10.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;220;140
Jumbo Supermarkten BV;11.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;250;400
Jumbo Supermarkten BV;12.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;250;170
Jumbo Supermarkten BV;13.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;300;210
Jumbo Supermarkten BV;14.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;360;270
Jumbo Supermarkten BV;15.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;360;390
Jumbo Supermarkten BV;17.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;160;290
Jumbo Supermarkten BV;18.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;350;225
Jumbo Supermarkten BV;19.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;170;175
Jumbo Supermarkten BV;20.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;260;140
Jumbo Supermarkten BV;21.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;320;270
Jumbo Supermarkten BV;22.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;390;
Jumbo Supermarkten BV;24.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;290;
Jumbo Supermarkten BV;25.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;350;
Jumbo Supermarkten BV;26.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;170;
Jumbo Supermarkten BV;27.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;260;
Jumbo Supermarkten BV;28.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;320;
Jumbo Supermarkten BV;29.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;390;
Jumbo Supermarkten BV;31.01.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;240;220
Jumbo Supermarkten BV;01.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;210
Jumbo Supermarkten BV;02.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;190;
Jumbo Supermarkten BV;03.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;
Jumbo Supermarkten BV;04.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;270;
Jumbo Supermarkten BV;05.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;410;
Jumbo Supermarkten BV;07.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;240;
Jumbo Supermarkten BV;08.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;
Jumbo Supermarkten BV;09.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;190;
Jumbo Supermarkten BV;10.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;255
Jumbo Supermarkten BV;11.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;270;295
Jumbo Supermarkten BV;12.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;410;
Jumbo Supermarkten BV;14.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;240;
Jumbo Supermarkten BV;15.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;
Jumbo Supermarkten BV;16.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;190;
Jumbo Supermarkten BV;17.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;140;
Jumbo Supermarkten BV;18.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;270;
Jumbo Supermarkten BV;19.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;410;
Jumbo Supermarkten BV;21.02.2022;885396;TCH PRUTOM 8x1KG EMM05 KKZ618 BPR JU 8ES;8;240;
