Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;28.01.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;905;860
Jumbo Supermarkten BV;29.01.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1010;930
Jumbo Supermarkten BV;30.01.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1011;150
Jumbo Supermarkten BV;01.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;662;330
Jumbo Supermarkten BV;02.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;719;300
Jumbo Supermarkten BV;03.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;140
Jumbo Supermarkten BV;04.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;550
Jumbo Supermarkten BV;05.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;450;530
Jumbo Supermarkten BV;06.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;500
Jumbo Supermarkten BV;08.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;662;350
Jumbo Supermarkten BV;09.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;650;360
Jumbo Supermarkten BV;10.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;175
Jumbo Supermarkten BV;11.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;410
Jumbo Supermarkten BV;12.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;620
Jumbo Supermarkten BV;13.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;600
Jumbo Supermarkten BV;15.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;662;270
Jumbo Supermarkten BV;16.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;650;115
Jumbo Supermarkten BV;17.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;258
Jumbo Supermarkten BV;18.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;410
Jumbo Supermarkten BV;19.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;500
Jumbo Supermarkten BV;20.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;590
Jumbo Supermarkten BV;22.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;662;250
Jumbo Supermarkten BV;23.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;650;400
Jumbo Supermarkten BV;24.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;220
Jumbo Supermarkten BV;25.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;550
Jumbo Supermarkten BV;26.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;490
Jumbo Supermarkten BV;27.02.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;500
Jumbo Supermarkten BV;01.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;260
Jumbo Supermarkten BV;02.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;290
Jumbo Supermarkten BV;03.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;280;480
Jumbo Supermarkten BV;04.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;680
Jumbo Supermarkten BV;05.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;370
Jumbo Supermarkten BV;06.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;420
Jumbo Supermarkten BV;08.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;320
Jumbo Supermarkten BV;09.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;340
Jumbo Supermarkten BV;10.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;280;360
Jumbo Supermarkten BV;11.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;400
Jumbo Supermarkten BV;12.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;390
Jumbo Supermarkten BV;13.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;560
Jumbo Supermarkten BV;15.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;380
Jumbo Supermarkten BV;16.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;390
Jumbo Supermarkten BV;17.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;280;300
Jumbo Supermarkten BV;18.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;610
Jumbo Supermarkten BV;19.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;
Jumbo Supermarkten BV;20.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;440
Jumbo Supermarkten BV;22.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;330;790
Jumbo Supermarkten BV;23.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1677;1470
Jumbo Supermarkten BV;24.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;488;870
Jumbo Supermarkten BV;25.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;574;920
Jumbo Supermarkten BV;26.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;598;1060
Jumbo Supermarkten BV;27.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;492;1110
Jumbo Supermarkten BV;29.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;613;1020
Jumbo Supermarkten BV;30.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;569;1240
Jumbo Supermarkten BV;31.03.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;656;1250
Jumbo Supermarkten BV;01.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;831;1050
Jumbo Supermarkten BV;02.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;963;1590
Jumbo Supermarkten BV;03.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;656;1040
Jumbo Supermarkten BV;05.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;456;860
Jumbo Supermarkten BV;06.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;311;620
Jumbo Supermarkten BV;07.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;610;840
Jumbo Supermarkten BV;08.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;791;710
Jumbo Supermarkten BV;09.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;883;850
Jumbo Supermarkten BV;10.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;884;1210
Jumbo Supermarkten BV;12.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;752;880
Jumbo Supermarkten BV;13.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;817;770
Jumbo Supermarkten BV;14.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;793;540
Jumbo Supermarkten BV;15.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1029;770
Jumbo Supermarkten BV;16.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1148;1220
Jumbo Supermarkten BV;17.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1149;1030
Jumbo Supermarkten BV;19.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;700;330
Jumbo Supermarkten BV;20.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;460
Jumbo Supermarkten BV;21.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;280;290
Jumbo Supermarkten BV;22.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;510
Jumbo Supermarkten BV;23.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;530
Jumbo Supermarkten BV;24.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;600
Jumbo Supermarkten BV;26.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;550;210
Jumbo Supermarkten BV;27.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;550
Jumbo Supermarkten BV;28.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;220
Jumbo Supermarkten BV;29.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;410
Jumbo Supermarkten BV;30.04.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;590
Jumbo Supermarkten BV;01.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;590
Jumbo Supermarkten BV;03.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;550;210
Jumbo Supermarkten BV;04.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;230
Jumbo Supermarkten BV;05.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;440
Jumbo Supermarkten BV;06.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;300
Jumbo Supermarkten BV;07.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;480
Jumbo Supermarkten BV;08.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;570
Jumbo Supermarkten BV;10.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;550;490
Jumbo Supermarkten BV;11.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;470
Jumbo Supermarkten BV;12.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;300
Jumbo Supermarkten BV;13.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;360
Jumbo Supermarkten BV;14.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;640
Jumbo Supermarkten BV;15.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;330
Jumbo Supermarkten BV;17.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;790;340
Jumbo Supermarkten BV;18.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1910;2210
Jumbo Supermarkten BV;19.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;729;1130
Jumbo Supermarkten BV;20.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;860;690
Jumbo Supermarkten BV;21.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;895;1260
Jumbo Supermarkten BV;22.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1081;1980
Jumbo Supermarkten BV;24.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;790;850
Jumbo Supermarkten BV;25.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;858;1500
Jumbo Supermarkten BV;26.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;832;1200
Jumbo Supermarkten BV;27.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1080;1020
Jumbo Supermarkten BV;28.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1205;2180
Jumbo Supermarkten BV;29.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1207;1560
Jumbo Supermarkten BV;31.05.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;790;1200
Jumbo Supermarkten BV;01.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;858;920
Jumbo Supermarkten BV;02.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;832;1420
Jumbo Supermarkten BV;03.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1080;1500
Jumbo Supermarkten BV;04.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1205;1500
Jumbo Supermarkten BV;05.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1207;1860
Jumbo Supermarkten BV;07.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;948;960
Jumbo Supermarkten BV;08.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1030;1600
Jumbo Supermarkten BV;09.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;999;1400
Jumbo Supermarkten BV;10.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1296;1600
Jumbo Supermarkten BV;11.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1446;2040
Jumbo Supermarkten BV;12.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1448;1580
Jumbo Supermarkten BV;14.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;948;520
Jumbo Supermarkten BV;15.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;500
Jumbo Supermarkten BV;16.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;520
Jumbo Supermarkten BV;17.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;840
Jumbo Supermarkten BV;18.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;750
Jumbo Supermarkten BV;19.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;770
Jumbo Supermarkten BV;21.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1400;470
Jumbo Supermarkten BV;22.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1400;550
Jumbo Supermarkten BV;23.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1400;310
Jumbo Supermarkten BV;24.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1700;480
Jumbo Supermarkten BV;25.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;2000;520
Jumbo Supermarkten BV;26.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;2100;340
Jumbo Supermarkten BV;28.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;430
Jumbo Supermarkten BV;29.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;400
Jumbo Supermarkten BV;30.06.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;480
Jumbo Supermarkten BV;01.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;340
Jumbo Supermarkten BV;02.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;540
Jumbo Supermarkten BV;03.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;630
Jumbo Supermarkten BV;05.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;480
Jumbo Supermarkten BV;06.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;350
Jumbo Supermarkten BV;07.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;440
Jumbo Supermarkten BV;08.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;420
Jumbo Supermarkten BV;09.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;490
Jumbo Supermarkten BV;10.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;540
Jumbo Supermarkten BV;12.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;470
Jumbo Supermarkten BV;13.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;390
Jumbo Supermarkten BV;14.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;310
Jumbo Supermarkten BV;15.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;450
Jumbo Supermarkten BV;16.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;600
Jumbo Supermarkten BV;17.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;610
Jumbo Supermarkten BV;19.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;590
Jumbo Supermarkten BV;20.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;2600;2240
Jumbo Supermarkten BV;21.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1000;1550
Jumbo Supermarkten BV;22.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1200;800
Jumbo Supermarkten BV;23.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1400;1700
Jumbo Supermarkten BV;24.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1700;1740
Jumbo Supermarkten BV;26.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1051;1160
Jumbo Supermarkten BV;27.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1143;1630
Jumbo Supermarkten BV;28.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1108;1150
Jumbo Supermarkten BV;29.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1438;1100
Jumbo Supermarkten BV;30.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1609;1540
Jumbo Supermarkten BV;31.07.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1598;1170
Jumbo Supermarkten BV;02.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1048;680
Jumbo Supermarkten BV;03.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1140;720
Jumbo Supermarkten BV;04.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1105;1160
Jumbo Supermarkten BV;05.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1434;1400
Jumbo Supermarkten BV;06.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1605;1280
Jumbo Supermarkten BV;07.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1594;1360
Jumbo Supermarkten BV;09.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1048;1050
Jumbo Supermarkten BV;10.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1140;1140
Jumbo Supermarkten BV;11.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1105;1210
Jumbo Supermarkten BV;12.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1274;1300
Jumbo Supermarkten BV;13.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1605;1530
Jumbo Supermarkten BV;14.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1594;1500
Jumbo Supermarkten BV;16.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1048;1000
Jumbo Supermarkten BV;17.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1140;1190
Jumbo Supermarkten BV;18.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1105;1150
Jumbo Supermarkten BV;19.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1434;1340
Jumbo Supermarkten BV;20.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1605;1220
Jumbo Supermarkten BV;21.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1594;1270
Jumbo Supermarkten BV;23.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;902;1100
Jumbo Supermarkten BV;24.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;980;1070
Jumbo Supermarkten BV;25.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;951;1100
Jumbo Supermarkten BV;26.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1233;1420
Jumbo Supermarkten BV;27.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1375;1590
Jumbo Supermarkten BV;28.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1376;1560
Jumbo Supermarkten BV;30.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;902;1000
Jumbo Supermarkten BV;31.08.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;980;1000
Jumbo Supermarkten BV;01.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;951;1290
Jumbo Supermarkten BV;02.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1233;1320
Jumbo Supermarkten BV;03.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1375;1240
Jumbo Supermarkten BV;04.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1376;1530
Jumbo Supermarkten BV;06.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;902;820
Jumbo Supermarkten BV;07.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;980;1470
Jumbo Supermarkten BV;08.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;951;1430
Jumbo Supermarkten BV;09.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1233;1230
Jumbo Supermarkten BV;10.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1375;1630
Jumbo Supermarkten BV;11.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;1376;1440
Jumbo Supermarkten BV;13.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;520
Jumbo Supermarkten BV;14.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;150;580
Jumbo Supermarkten BV;15.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;700
Jumbo Supermarkten BV;16.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;310
Jumbo Supermarkten BV;17.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;330
Jumbo Supermarkten BV;18.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;840
Jumbo Supermarkten BV;20.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;220
Jumbo Supermarkten BV;21.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;470
Jumbo Supermarkten BV;22.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;420
Jumbo Supermarkten BV;23.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;360
Jumbo Supermarkten BV;24.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;720
Jumbo Supermarkten BV;25.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;600;760
Jumbo Supermarkten BV;27.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;400;300
Jumbo Supermarkten BV;28.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;350;350
Jumbo Supermarkten BV;29.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;300;380
Jumbo Supermarkten BV;30.09.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;410;540
Jumbo Supermarkten BV;01.10.2021;884946;TCH PRU MX3KLTOM6x500EMM02KKZ416BPRJU8EU;6;500;580
