"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
825881,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 8SACRE GALI 5KG FK415 PKB 6ES"
825882,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 7SACRE GALI 5KG FK415 PKB 6ES"
825883,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 6SACRE GALI 5KG FK415 PKB 6ES"
825884,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 5SACRE GALI 5KG FK415 PKB 6ES"
825885,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 4SACRE GALI 5KG FK415 PKB 6ES"
825886,"exotic fruits","melon","galia","MA","I","5","meloe","kilogram",2143,6,"VVMELOE 6SGEN GALI 5KG FK415 PKB 6MA"
825887,"exotic fruits","melon","galia","MA","I","5","meloe","kilogram",2143,6,"VVMELOE 5SGEN GALI 5KG FK415 PKB 6MA"
825888,"exotic fruits","melon","galia","MA","I","5","meloe","kilogram",2143,6,"VVMELOE 4SGEN GALI 5KG FK415 PKB 6MA"
825889,"exotic fruits","melon","galia","HN","I","6","meloe","kilogram",2174,6,"VVR MELOE 6SMIKE GALI 6KG FK415 PKB6HN"
825890,"exotic fruits","melon","galia","HN","I","6","meloe","kilogram",2174,6,"R MELOE 5SMIKE GALI 6KG FK415 PKB6HN"
825891,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 7SMIKE GALI 5KG FK414 PKB 6HN"
825892,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 6SMIKE GALI 5KG FK414 PKB 6HN"
825893,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 5SMIKE GALI 5KG FK414 PKB 6HN"
825894,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 7SMIKE GALI 5KG FK413 PKB 6HN"
825895,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 6SMIKE GALI 5KG FK413 PKB 6HN"
825896,"exotic fruits","melon","galia","HN","I","5","meloe","kilogram",2143,6,"VVMELOE 5SMIKE GALI 5KG FK413 PKB 6HN"
825897,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2143,6,"VVMELOE 7SMIKE GALI 4,5KG FK414 PKB 6HN"
825898,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2143,6,"VVMELOE 6SMIKE GALI 4,5KG FK414 PKB 6HN"
825899,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2143,6,"VVMELOE 5SMIKE GALI 4,5KG FK414 PKB 6HN"
825900,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2174,6,"R MELOE 7SMIKE GALI 4,5KG FK413 PKB 6HN"
825901,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2174,6,"VVR MELOE 6SMIKE GALI 4,5KG FK413 PKB 6H"
825902,"exotic fruits","melon","galia","HN","I","4,5","meloe","kilogram",2174,6,"VVR MELOE 5SMIKE GALI 4,5KG FK413 PKB 6H"
825903,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2174,6,"VVR MELOE 8SGEN GALI 5KG FK415 PKB 6BR"
825904,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2174,6,"R MELOE 7SGEN GALI 5KG FK415 PKB 6BR"
825905,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2174,6,"R MELOE 6SGEN GALI 5KG FK415 PKB 6BR"
825906,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2174,6,"R MELOE 5SGEN GALI 5KG FK415 PKB 6BR"
825907,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2174,6,"R MELOE 4SGEN GALI 5KG FK415 PKB 6BR"
825908,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2143,6,"VVMELOE 8SSAMB GALI 5KG FK415 PKB 6BR"
825909,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2143,6,"VVMELOE 7SSAMB GALI 5KG FK415 PKB 6BR"
825910,"exotic fruits","melon","galia","BR","I","5","meloe","kilogram",2143,6,"VVMELOE 6SSAMB GALI 5KG FK415 PKB 6BR"
825988,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 6SGEN GALI 5KG FK415 PKB 6ES"
825989,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 5SGEN GALI 5KG FK415 PKB 6ES"
825990,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 4SGEN GALI 5KG FK415 PKB 6ES"
825991,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SSWIN GALI 5KG FK415 PKE 6ES"
825992,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SSWIN GALI 5KG FK415 PKE 6ES"
825993,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SSWIN GALI 5KG FK415 PKE 6ES"
825994,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SSWIN GALI 5KG FK415 PKE 6ES"
825995,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SSWIN GALI 5KG FK415 PKE 6ES"
825996,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SSWIN GALI 5KG FK415 PKE 6ES"
825997,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SSWIN GALI 5KG FK416 PKB 6ES"
825998,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SSWIN GALI 5KG FK416 PKB 6ES"
825999,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SSWIN GALI 5KG FK416 PKB 6ES"
826000,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SSWIN GALI 5KG FK416 PKB 6ES"
826001,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SSWIN GALI 5KG FK416 PKB 6ES"
826002,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SSWIN GALI 5KG FK416 PKB 6ES"
826003,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SSWIN GALI 5KG FK415 PKB 6ES"
826004,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SSWIN GALI 5KG FK415 PKB 6ES"
826005,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SSWIN GALI 5KG FK415 PKB 6ES"
826006,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SSWIN GALI 5KG FK415 PKB 6ES"
826007,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SSWIN GALI 5KG FK415 PKB 6ES"
826008,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SSWIN GALI 5KG FK415 PKB 6ES"
826009,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SLVAN GALI 5KG FK415 PKE 6ES"
826010,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SLVAN GALI 5KG FK415 PKE 6ES"
826011,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SLVAN GALI 5KG FK415 PKE 6ES"
826012,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SLVAN GALI 5KG FK415 PKE 6ES"
826013,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SLVAN GALI 5KG FK415 PKE 6ES"
826014,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SLVAN GALI 5KG FK415 PKE 6ES"
826015,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SLVAN GALI 5KG FK416 PKB 6ES"
826016,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SLVAN GALI 5KG FK416 PKB 6ES"
826017,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SLVAN GALI 5KG FK416 PKB 6ES"
826018,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SLVAN GALI 5KG FK416 PKB 6ES"
826019,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SLVAN GALI 5KG FK416 PKB 6ES"
826020,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SLVAN GALI 5KG FK416 PKB 6ES"
826021,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SLVAN GALI 5KG FK415 PKB 6ES"
826022,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SLVAN GALI 5KG FK415 PKB 6ES"
826023,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SLVAN GALI 5KG FK415 PKB 6ES"
826024,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SLVAN GALI 5KG FK415 PKB 6ES"
826025,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SLVAN GALI 5KG FK415 PKB 6ES"
826026,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SLVAN GALI 5KG FK415 PKB 6ES"
826027,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 9SDULC GALI 5KG FK415 PKE 6ES"
826028,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 8SDULC GALI 5KG FK415 PKE 6ES"
826029,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 7SDULC GALI 5KG FK415 PKE 6ES"
826030,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 6SDULC GALI 5KG FK415 PKE 6ES"
826031,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 5SDULC GALI 5KG FK415 PKE 6ES"
826032,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 4SDULC GALI 5KG FK415 PKE 6ES"
826033,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 9SDULC GALI 5KG FK416 PKB 6ES"
826034,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 8SDULC GALI 5KG FK416 PKB 6ES"
826035,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 7SDULC GALI 5KG FK416 PKB 6ES"
826036,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 6SDULC GALI 5KG FK416 PKB 6ES"
826037,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 5SDULC GALI 5KG FK416 PKB 6ES"
826088,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"VVR MELOE 11SBRAZ HOND 10KG FK5416 PKB 6"
826089,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 10SBRAZ HOND 10KG FK5416 PKB 6BR"
826090,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 9SBRAZ HOND 10KG FK5416 PKB 6BR"
826091,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 8SBRAZ HOND 10KG FK5416 PKB 6BR"
826092,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 7SBRAZ HOND 10KG FK5416 PKB 6BR"
826093,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 6SBRAZ HOND 10KG FK5416 PKB 6BR"
826094,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 5SBRAZ HOND 10KG FK5416 PKB 6BR"
826095,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 10KG FK5415 PKB 6BR"
826096,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 10KG FK5415 PKB 6BR"
826097,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 10KG FK5415 PKB 6BR"
826098,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 10KG FK5415 PKB 6BR"
826099,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 8SBRAZ HOND 10KG FK5415 PKB 6BR"
826100,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 10KG FK5415 PKB 6BR"
826101,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 10KG FK5415 PKB 6BR"
826102,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 10KG FK5415 PKB 6BR"
826103,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SALME GALI 5KG FK415 PKE 6ES"
826104,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SALME GALI 5KG FK415 PKE 6ES"
826105,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SALME GALI 5KG FK415 PKE 6ES"
826106,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SALME GALI 5KG FK415 PKE 6ES"
826107,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SALME GALI 5KG FK415 PKE 6ES"
826108,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SALME GALI 5KG FK415 PKE 6ES"
826109,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SALME GALI 5KG FK416 PKB 6ES"
826110,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SALME GALI 5KG FK416 PKB 6ES"
826111,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SALME GALI 5KG FK416 PKB 6ES"
826112,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SALME GALI 5KG FK416 PKB 6ES"
826113,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SALME GALI 5KG FK416 PKB 6ES"
826114,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SALME GALI 5KG FK416 PKB 6ES"
826115,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 9SALME GALI 5KG FK415 PKB 6ES"
826116,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 8SALME GALI 5KG FK415 PKB 6ES"
826117,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 7SALME GALI 5KG FK415 PKB 6ES"
826118,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 6SALME GALI 5KG FK415 PKB 6ES"
826119,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 5SALME GALI 5KG FK415 PKB 6ES"
826120,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVMELOE 4SALME GALI 5KG FK415 PKB 6ES"
826121,"exotic fruits","melon","galia","ES","I","10","meloe","kilogram",2143,6,"R MELOE 12SGEN GALI 10KG FK616 PKB 6ES"
826122,"exotic fruits","melon","galia","ES","I","10","meloe","kilogram",2143,6,"VVR MELOE 10SGEN GALI 10KG FK616 PKB 6ES"
826123,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 9SGEN GALI 5KG FK415 PKE 6ES"
826124,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 8SGEN GALI 5KG FK415 PKE 6ES"
826125,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 7SGEN GALI 5KG FK415 PKE 6ES"
826126,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 6SGEN GALI 5KG FK415 PKE 6ES"
826127,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 5SGEN GALI 5KG FK415 PKE6ES"
826128,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 4SGEN GALI 5KG FK415 PKE 6ES"
826129,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 9SGEN GALI 5KG FK416 PKB 6ES"
826130,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"VVR MELOE 8SGEN GALI 5KG FK416 PKB 6ES"
826131,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 7SGEN GALI 5KG FK416 PKB6ES"
826132,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 6SGEN GALI 5KG FK416 PKB 6ES"
826133,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 5SGEN GALI 5KG FK416 PKB 6ES"
826134,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 4SGEN GALI 5KG FK416 PKB 6ES"
826135,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 9SGEN GALI 5KG FK415 PKB6ES"
826136,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 8SGEN GALI 5KG FK415 PKB 6ES"
826137,"exotic fruits","melon","galia","ES","I","5","meloe","kilogram",2143,6,"R MELOE 7SGEN GALI 5KG FK415 PKB 6ES"
826192,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 13KG FK5417 PKB 6BR"
826193,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 13KG FK5416 PKB 6BR"
826194,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 13KG FK5416 PKB 6BR"
826195,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 13KG FK5416 PKB 6BR"
826196,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 13KG FK5416 PKB 6BR"
826197,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2174,6,"R MELOE 8SBRAZ HOND 13KG FK5416 PKB 6BR"
826198,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 13KG FK5416 PKB 6BR"
826199,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 13KG FK5416 PKB 6BR"
826200,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 13KG FK5416 PKB 6BR"
826201,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 13KG FK5415 PKB 6BR"
826202,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 13KG FK5415 PKB 6BR"
826203,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 13KG FK5415 PKB 6BR"
826204,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 13KG FK5415 PKB 6BR"
826205,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 8SBRAZ HOND 13KG FK5415 PKB 6BR"
826206,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 13KG FK5415 PKB 6BR"
826207,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 13KG FK5415 PKB 6BR"
826208,"exotic fruits","melon","yellow hd","BR","I","13","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 13KG FK5415 PKB 6BR"
826209,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 11KG FK5417 PKB 6BR"
826210,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 11KG FK5417 PKB 6BR"
826211,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 11KG FK5417 PKB 6BR"
826212,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 11KG FK5417 PKB 6BR"
826213,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 8SBRAZ HOND 11KG FK5417 PKB 6BR"
826214,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 11KG FK5417 PKB 6BR"
826215,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 11KG FK5417 PKB 6BR"
826216,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 11KG FK5417 PKB 6BR"
826217,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 11KG FK5416 PKB 6BR"
826218,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 11KG FK5416 PKB 6BR"
826219,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 11KG FK5416 PKB 6BR"
826220,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 11KG FK5416 PKB 6BR"
826221,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2174,6,"VVR MELOE 8SBRAZ HOND 11KG FK5416 PKB 6B"
826222,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 11KG FK5416 PKB 6BR"
826223,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 11KG FK5416 PKB 6BR"
826224,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 11KG FK5416 PKB 6BR"
826225,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 11KG FK5415 PKB 6BR"
826226,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 11KG FK5415 PKB 6BR"
826227,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 11KG FK5415 PKB 6BR"
826228,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 11KG FK5415 PKB 6BR"
826229,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 8SBRAZ HOND 11KG FK5415 PKB 6BR"
826230,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 11KG FK5415 PKB 6BR"
826231,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 11KG FK5415 PKB 6BR"
826232,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 11KG FK5415 PKB 6BR"
826233,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 12SBRAZ HOND 10KG FK5417 PKB 6BR"
826234,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 11SBRAZ HOND 10KG FK5417 PKB 6BR"
826235,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 10SBRAZ HOND 10KG FK5417 PKB 6BR"
826236,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 9SBRAZ HOND 10KG FK5417 PKB 6BR"
826237,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 8SBRAZ HOND 10KG FK5417 PKB 6BR"
826238,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 7SBRAZ HOND 10KG FK5417 PKB 6BR"
826239,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 6SBRAZ HOND 10KG FK5417 PKB 6BR"
826240,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2143,6,"VVMELOE 5SBRAZ HOND 10KG FK5417 PKB 6BR"
826241,"exotic fruits","melon","yellow hd","BR","I","10","meloe","kilogram",2174,6,"R MELOE 12SBRAZ HOND 10KG FK5416 PKB 6BR"
826242,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 7SSUMM HOND 11KG FK5417 PKB 6BR"
826243,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 6SSUMM HOND 11KG FK5417 PKB 6BR"
826244,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 5SSUMM HOND 11KG FK5417 PKB 6BR"
826245,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 12SSUMM HOND 11KG FK5416 PKB 6BR"
826246,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 11SSUMM HOND 11KG FK5416 PKB 6BR"
826247,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 10SSUMM HOND 11KG FK5416 PKB 6BR"
826248,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 9SSUMM HOND 11KG FK5416 PKB 6BR"
826249,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 8SSUMM HOND 11KG FK5416 PKB 6BR"
826250,"exotic fruits","melon","yellow hd","BR","I","11","meloe","kilogram",2143,6,"VVMELOE 7SSUMM HOND 11KG FK5416 PKB 6BR"
